symbol,expiry,strike,stock_price,call_bid,call_ask,call_volume,call_open_interest,call_bid_iv,call_ask_iv,call_mid_iv,call_model_iv,call_delta,call_gamma,call_vega,call_theta,put_bid,put_ask,put_volume,put_open_interest,put_bid_iv,put_ask_iv,put_mid_iv,put_model_iv,put_delta,put_gamma,put_vega,put_theta
ZBH,20260618,100.0,99.28,5.9,7.2,0.0,0.0,,,,0.2883287718620106,0.5353493161939372,0.025152580995307955,0.21967110251844701,-0.03321505049262541,5.8,6.9,0.0,31.0,,,,0.2883287718620106,-0.47627018580908065,0.026217703095937336,0.21875188670683698,-0.02335141281553188
ZBH,20260618,95.0,99.28,8.9,10.0,1.0,0.0,,,,0.29834830775480126,0.6556693755267391,0.022502215992942713,0.20563565677406892,-0.03331221106063609,3.7,4.6,0.0,36.0,,,,0.29834830775480126,-0.3512246104097739,0.023191732244168907,0.20614572231533934,-0.02370364543312764
ZBH,20260918,100.0,99.28,8.2,10.0,0.0,0.0,,,,0.2951902593901875,0.556353903842749,0.018179148680296853,0.29259481717401137,-0.02599740816236462,7.5,9.4,0.0,36.0,,,,0.2951902593901875,-0.45653730218801525,0.018926810403526374,0.2916259430095991,-0.01583376313404017
PNR,20260320,105.0,101.46000000000001,1.2,1.65,1.0,,0.24299124011778223,0.2913633018989696,0.2671772710083759,0.2886981217322897,0.34302906114601356,0.05010426602629528,0.09271227206337507,-0.062320104915907004,4.6,5.2,0.0,,0.2502111647990077,0.3155105728264832,0.2828608688127454,0.2886981217322897,-0.6636166159511018,0.05116123813458824,0.09194944677691552,-0.05240858355327216
PNR,20260417,100.0,101.46000000000001,4.7,5.5,0.0,0.0,0.24322912663678295,0.2980230037334074,0.2706260651850952,0.26677498534359456,0.5980978446374529,0.03863260998903653,0.1460247936133161,-0.04419829258790564,2.9,3.7,1.0,0.0,0.24606452375052618,0.3001397660821092,0.2731021449163177,0.26677498534359456,-0.413112652623479,0.038712790875559844,0.14794385218171513,-0.03408151015335248
PNR,20260821,100.0,101.46000000000001,8.7,10.4,0.0,0.0,0.26349719805655525,0.32574537886517557,0.29462128846086544,0.30101446140413035,0.5924014255066431,0.018406282877196638,0.27317264092409843,-0.028624495626482727,6.2,7.6,0.0,1.0,0.2666500249674575,0.3178677178670298,0.2922588714172436,0.30101446140413035,-0.41523670185737516,0.018937502527151,0.27341217767702464,-0.018892127449928964
PNR,20270115,100.0,101.46000000000001,11.5,13.8,0.0,,0.26087763210486037,0.32455442580380967,0.292716028954335,0.29422372147613496,0.6072032937596855,0.013934891347154388,0.36123481459711826,-0.02149262849215816,8.3,10.9,0.0,,0.26390749027478877,0.3355443782415698,0.2997259342581793,0.29422372147613496,-0.40546694879462286,0.01440325018588786,0.3630016130850411,-0.011748431152835082
PNR,20270115,105.0,101.46000000000001,9.0,11.4,0.0,,0.2547282297658979,0.3191091048267926,0.28691866729634524,0.2899686366858181,0.5367770509561172,0.014598942509582973,0.3722683287099837,-0.021266934644899038,10.7,13.3,0.0,1.0,,,,0.2899686366858181,-0.478899607695076,0.015216900871259521,0.37242699922732037,-0.01123195104329966
EAT,20260320,140.0,141.98,8.0,9.2,0.0,0.0,0.4766936008914901,0.5623036609766043,0.5194986309340472,0.48885287903719254,0.5789998015120463,0.022479965684159005,0.1401673290709553,-0.15836001324861648,5.6,7.9,12.0,,0.4744419598682934,0.6385148704963892,0.5564784151823413,0.48885287903719254,-0.42265922242442927,0.022618218383234908,0.14018791623098537,-0.14428856131226286
EAT,20260320,145.0,141.98,5.5,7.3,0.0,,0.4682992588441269,0.5938610907631285,0.5310801748036277,0.48048835749070645,0.46393302782658846,0.023288411245922822,0.14347983742649806,-0.1577935887265065,7.8,9.0,2.0,,0.4452236816682027,0.5290136082738682,0.48711864497103546,0.48048835749070645,-0.5386094666308956,0.02348478209845458,0.14321163305395856,-0.14346835327860497
EAT,20260417,145.0,,8.7,10.0,1.0,0.0,,,,,,,,,10.6,12.8,0.0,19.0,,,,,,,,
EAT,20260717,140.0,,17.5,20.5,0.0,0.0,,,,,,,,,13.9,16.5,0.0,10.0,,,,,,,,
EAT,20261016,140.0,141.98,22.8,25.5,0.0,,0.45181387513509724,0.5139788878461885,0.48289638149064285,0.48482575254976407,0.6158370072205359,0.006953245729906102,0.4341655064245167,-0.05191208685764792,18.4,19.1,3.0,0.0,0.4690492986463291,0.4851339137939877,0.4770916062201584,0.48482575254976407,-0.39289092969175343,0.007222327094759733,0.43489295876936396,-0.03907939387679349
EAT,20261016,145.0,141.98,20.7,23.2,0.0,,0.4545255655962928,0.5107532109641066,0.4826393882801997,0.48426654204731706,0.5806441354717014,0.007125905821439343,0.44438153111439505,-0.052633242708878925,20.6,22.6,0.0,0.0,0.4570081067931126,0.5020250434780441,0.4795165751355783,0.48426654204731706,-0.42955436483360365,0.007432251782280337,0.4439914463672814,-0.039477072806256785
MTD,20260320,1390.0,1386.66,36.0,44.0,0.0,0.0,0.2562668890592182,0.3139851441022303,0.28512601658072423,0.28736848257488545,0.5174234138275137,0.003996596142530628,1.3859743653521193,-0.9477708016056567,37.8,44.0,0.0,0.0,0.27302797987968774,0.3177998480520664,0.2954139139658771,0.28736848257488545,-0.4864206687740835,0.004052634587385387,1.3848551908117557,-0.8097813695232645
MTD,20260320,1380.0,1386.66,43.3,50.0,0.0,0.0,0.2715472307253555,0.3202226173389073,0.2958849240321314,0.29063339968821267,0.5567110658757756,0.003906226417412424,1.3765008210420788,-0.9568857331433804,33.9,40.0,0.0,0.0,0.2798975573131396,0.3242142337245436,0.3020558955188416,0.29063339968821267,-0.4465064683623965,0.003952166551249973,1.3763337267658997,-0.8192499497523897
MTD,20260417,1390.0,1386.66,56.0,65.0,0.0,0.0,0.25927832757570185,0.30303130798163835,0.28115481777867013,0.28228322167165487,0.5343577830195844,0.00273031831114145,2.0569126123336474,-0.644694941897562,52.4,60.0,0.0,0.0,0.2628107427637156,0.29980534042279244,0.281308041593254,0.28228322167165487,-0.4721053378092985,0.0027930034396014157,2.054380444353498,-0.5094349330580386
MTD,20260717,1390.0,1386.66,103.0,115.2,0.0,0.0,0.2731258760960747,0.3090057709351201,0.2910658235155974,0.2952578350882913,0.5653687909359371,0.0015471907072141652,3.3999208475363787,-0.42674727326634354,89.0,99.0,0.0,0.0,0.2807907122306727,0.31024672626402255,0.2955187192473476,0.2952578350882913,-0.44664913838760667,0.0016196302553320452,3.3950028060135935,-0.2941736278088882
MTD,20261016,1390.0,1386.66,138.0,150.6,0.0,0.0,0.27883952989904476,0.3079598039649855,0.29339966693201514,0.29577442812311244,0.5847321750216556,0.0011905263585595238,4.3263975060277176,-0.3452511068518618,110.4,125.3,0.0,0.0,0.27974662524273014,0.31423379877547053,0.29699021200910036,0.29577442812311244,-0.43146823155011943,0.0012707625027227598,4.320743973804653,-0.2177857616600818
MTD,20261016,1380.0,1386.66,143.0,158.0,0.0,0.0,0.27913066039940243,0.3140357190173511,0.29658318970837677,0.2971015361750656,0.5966032036627213,0.0011771911084738527,4.297566202883758,-0.3457890416113685,106.2,121.0,0.0,1.0,0.28175262489119246,0.31619495915487694,0.2989737920230347,0.2971015361750656,-0.41875000748177105,0.0012535016789832225,4.297297763855397,-0.21878620634772972
CACI,20260320,580.0,584.29,21.2,27.5,0.0,0.0,0.31413848915096515,0.4229335057369609,0.36853599744396304,0.3981414704401895,0.5571577749225144,0.006779860483456889,0.5791955323277733,-0.5383093436748716,18.7,23.6,2.0,,0.36393312491937463,0.4485313450366922,0.4062322349780334,0.3981414704401895,-0.4450808000502289,0.006835204437604261,0.5792071463874322,-0.48028407306299314
CACI,20260320,590.0,584.29,15.9,22.4,0.0,,0.3069651960874939,0.4176852372387215,0.3623252166631077,0.3875237854740502,0.4878716270174987,0.007031129067892525,0.5866852533531208,-0.5274298109603208,22.0,28.4,0.0,,0.3320579190774123,0.44125583284109643,0.38665687595925435,0.3875237854740502,-0.5150739989390649,0.007100944282282147,0.5860091770747857,-0.46928349667225433
CACI,20260417,580.0,584.29,32.6,41.6,0.0,0.0,,,,0.39679676519261187,0.5625707822592102,0.004565024851166819,0.8592008691166981,-0.3668540917900387,25.8,34.0,0.0,1.0,,,,0.39679676519261187,-0.4413130794400339,0.004632041760257897,0.859249418098436,-0.3097586876960392
CACI,20260417,590.0,584.29,27.6,35.9,0.0,0.0,,,,0.39271977556868115,0.5165238555229984,0.00466137812395475,0.8702524508580609,-0.3653641423939362,30.5,39.0,0.0,0.0,,,,0.39271977556868115,-0.4881359222326974,0.004738360227760707,0.8692257589168619,-0.30799857204551273
CACI,20260618,580.0,584.29,54.2,59.1,5.0,0.0,,,,0.4055491941508897,0.57861305308236,0.0029754551723774115,1.2745719649559533,-0.2598929339740721,45.3,50.6,0.0,4.0,,,,0.4055491941508897,-0.42816180094081707,0.003055634529661714,1.274690971033614,-0.2028801926809507
CACI,20260618,590.0,584.29,48.0,54.1,0.0,0.0,,,,0.4030616456941264,0.5484489872404559,0.003032395019217857,1.290863555687288,-0.2600380796711832,49.1,55.4,0.0,7.0,,,,0.4030616456941264,-0.4592218424482535,0.0031220341957757768,1.2888148374469637,-0.20244278069383626
CACI,20260918,580.0,584.29,72.2,80.4,0.0,0.0,,,,0.4007095725360041,0.596937234751136,0.002210031247976554,1.6965765413313108,-0.19475350444606931,56.0,64.9,0.0,2.0,,,,0.4007095725360041,-0.41310055184350963,0.0023039754924517237,1.6976268175770954,-0.1410183450594431
CACI,20260918,590.0,584.29,67.5,75.5,0.0,0.0,,,,0.39865484881444824,0.5744950739072546,0.002250000480045364,1.7182298229771646,-0.19516063919172666,61.1,70.0,0.0,0.0,,,,0.39865484881444824,-0.43659057297062476,0.0023525610873194416,1.7162924202725094,-0.1408533790576456
QSR,20260320,67.5,67.62,1.45,1.85,17.0,,0.19928865729453665,0.2597707480159386,0.22952970265523762,0.23883155971803946,0.5392899816822082,0.1019785139256696,0.06615351278691417,-0.03813477163574053,1.4,1.95,0.0,217.0,0.18783360648014893,0.26941781939132325,0.22862571293573608,0.23883155971803946,-0.5158715346850782,0.09943829045513605,0.06736911556625391,-0.031593942370748085
QSR,20260320,70.0,67.62,0.45,0.75,40.0,0.0,0.18963933344668013,0.2429467160688672,0.21629302475777368,0.22272103925814743,0.2851821625086944,0.09340891786276401,0.0576954909336862,-0.030080485601129747,3.0,3.5,0.0,7.0,0.16451127253043346,0.2621259048064441,0.21331858866843878,0.22272103925814743,-0.7578475566444228,0.08372196123129592,0.05536717141995995,-0.02151711515666621
QSR,20260417,67.5,67.62,2.05,2.45,0.0,0.0,0.2049172518729392,0.245298638399337,0.22510794513613808,0.2342720223780478,0.5205368317021832,0.07134180688722143,0.099032745782059,-0.027330470714538535,2.1,2.5,1.0,99.0,0.20387894758425784,0.24398234167015015,0.223930644627204,0.2342720223780478,-0.49549245346568627,0.0698941065934892,0.0997265222094148,-0.019880381494352672
QSR,20260417,70.0,67.62,1.0,1.35,2.0,0.0,0.19788222344509498,0.2354399550215402,0.2166610892333176,0.22540883990806634,0.3473471488293482,0.06654658099984698,0.09281924391727991,-0.023001392805856558,3.5,4.0,0.0,226.0,0.18672917133227607,0.2422727900305309,0.2145009806814035,0.22540883990806634,-0.6698293963321339,0.06743414946424858,0.0909845588900029,-0.016108099284406485
QSR,20260717,67.5,67.62,3.5,4.4,0.0,0.0,0.20104139049599895,0.25565770197253895,0.22834954623426895,0.22676618258689069,0.5439806250039831,0.04270952847747835,0.1647782317069928,-0.016395982902518647,3.4,4.4,0.0,59.0,0.20876353493625516,0.26921872409671666,0.2389911295164859,0.22676618258689069,-0.46999987290387224,0.042950550835756086,0.16545148828956435,-0.009891648643040263
QSR,20260717,70.0,67.62,2.5,3.2,0.0,0.0,0.20581608259924494,0.24868068808356847,0.2272483853414067,0.22007494544511838,0.43713884630491595,0.0437064741087469,0.15980192857550968,-0.015075520983636181,4.8,5.7,0.0,103.0,0.2070755849939168,0.26233842158278275,0.23470700328834976,0.22007494544511838,-0.579178867200591,0.04447196619145304,0.1585831354594145,-0.008386946968506948
QSR,20261016,67.5,67.62,4.7,5.8,0.0,0.0,0.2092166523477166,0.2620478393765575,0.23563224586213705,0.2377586391677582,0.5576379717876239,0.0316919266508856,0.20814363874316388,-0.013838317991806903,4.4,5.5,0.0,0.0,0.2162015030537212,0.2688752641561845,0.24253838360495286,0.2377586391677582,-0.45642105519896364,0.03223767416340213,0.20877401435928622,-0.007092722182615141
QSR,20261016,70.0,67.62,3.6,4.6,0.0,0.0,0.20904929982726747,0.25608714447541703,0.23256822215134226,0.23009986203061372,0.4779904907880623,0.03298989393757161,0.21239162078152152,-0.013309811624506729,5.7,6.9,0.0,0.0,0.21182499259395973,0.26869839565054954,0.24026169412225462,0.23009986203061372,-0.5382193843167602,0.033754368430953655,0.21122475425883724,-0.006181320945475299
NYT,20260320,75.0,77.25,3.5,4.0,7.0,0.0,0.26192568659001614,0.3346149393505871,0.2982703129703016,0.2857948236374565,0.6901035357524304,0.06388195883644682,0.06640312756250122,-0.046979484191216336,1.0,1.2,21.0,1618.0,0.2626099147630007,0.2926882028333553,0.27764905879817803,0.2857948236374565,-0.311822983055822,0.06445531287890567,0.0666596535854338,-0.03935485028212482
NYT,20260320,80.0,77.25,0.95,1.15,109.0,0.0,0.24654589007244043,0.2747400521021272,0.26064297108728385,0.2675286518696875,0.3282351366696221,0.06974293078679648,0.07081610121101733,-0.04420118508057369,3.3,3.8,0.0,1.0,0.22353821359343193,0.29540025434271094,0.2594692339680714,0.2675286518696875,-0.6793944869048325,0.07144641875270161,0.06999557658445088,-0.036603640505490365
NYT,20260417,75.0,77.25,4.3,5.1,5.0,,0.2413591876433425,0.3164091008917752,0.27888414426755886,0.2735692297667674,0.6530017406801034,0.046844616388927784,0.10662389813867534,-0.033625168074048695,1.75,2.2,0.0,63.0,0.254335300621281,0.2964796582123028,0.2754074794167919,0.2735692297667674,-0.3506802098704269,0.04755130033470212,0.10682510439648518,-0.025971242307420317
NYT,20260417,80.0,77.25,1.75,2.25,29.0,0.0,0.23876954300023656,0.2782117702113119,0.2584906566057742,0.2556751360096044,0.3968847984376898,0.0524348168449381,0.11404593981816347,-0.03180392879619709,4.0,4.9,0.0,0.0,0.22762914899416073,0.3078019210512923,0.2677155350227265,0.2556751360096044,-0.6130716315218402,0.054126177942075464,0.11256495546298773,-0.023967198174219106
NYT,20260717,75.0,77.25,6.6,7.0,0.0,0.0,0.26448755159525905,0.28114709899484774,0.2728173252950534,0.2767321111921315,0.6353652530202449,0.02859333899302704,0.18025895449182894,-0.022006746624563256,3.5,4.2,0.0,10.0,0.25883244994162324,0.29698368024363775,0.2779080650926305,0.2767321111921315,-0.3780966080082624,0.02899169433596056,0.18355432964279395,-0.014549997546439375
NYT,20260717,80.0,77.25,4.1,4.4,18.0,0.0,0.25113335060139813,0.2668994773911145,0.2590164139962563,0.260803663558684,0.48224827148055466,0.032147101853366306,0.19009716634337348,-0.02097330728509128,5.7,6.6,0.0,0.0,0.23994957484414392,0.2872961971026709,0.26362288597340744,0.260803663558684,-0.5342436835015656,0.03287990800303759,0.19005651765924192,-0.013053367152071615
NYT,20261016,80.0,77.25,4.8,7.4,0.0,0.0,0.22119618372393013,0.3279546531630042,0.27457541844346717,0.272278817473256,0.5116383234729914,0.02412876517612392,0.24102585986774905,-0.01752523486722435,6.7,9.0,0.0,0.0,0.23629019426857664,0.3310274486770218,0.2836588214727992,0.272278817473256,-0.5022266323873918,0.024799399990043658,0.24004855364427335,-0.009231481596148505
BG,20260320,120.0,120.84,4.4,5.3,5.0,0.0,0.3089834042271779,0.38410168574907183,0.34654254498812487,0.3418896069957817,0.561471481069116,0.038078071831020466,0.1197951510815205,-0.09667467236619576,3.1,3.9,1.0,,0.304556814117374,0.3713326799557021,0.3379447470365381,0.3418896069957817,-0.4411484256113342,0.038443481748026774,0.11979508409315365,-0.08467083235090467
BG,20260320,125.0,120.84,2.3,3.1,7.0,0.0,0.3158748333699061,0.3838826077247664,0.34987872054733626,0.33455472369442557,0.37051369812597096,0.037461905581383445,0.11910275000569737,-0.0852992519670357,5.9,6.7,1.0,8.0,0.3009751484962386,0.3706069211954197,0.3357910348458292,0.33455472369442557,-0.6349382519611616,0.03805589564135253,0.11669829112420249,-0.0735042151918659
BG,20260417,120.0,120.96714782714844,6.4,7.4,3.0,0.0,0.3092795789646176,0.3655329194511097,0.33740624920786366,0.32365536363841574,0.5653128754463757,0.026999606512748908,0.17773167735774376,-0.06325814797303853,4.3,5.3,13.0,60.0,0.2800248142940278,0.3362987173822266,0.3081617658381272,0.32365536363841574,-0.4395061162174049,0.02749313301452573,0.17773326263341716,-0.051437136581148124
BG,20260417,125.0,120.84,4.1,4.7,1.0,0.0,0.3065199900920807,0.34042201698208996,0.32347100353708536,0.32064641170312586,0.4304295975810547,0.02718189617127202,0.1769221990240082,-0.06099152656104412,7.0,7.9,0.0,10.0,,,,0.32064641170312586,-0.5774267373070626,0.02789525451251709,0.17589415360946958,-0.049127226852824
BG,20260717,120.0,120.84,10.8,11.9,1.0,0.0,,,,0.34491172459972563,0.5773140325633226,0.015167422132968742,0.293536144691414,-0.04201231286565488,8.5,9.5,5.0,120.0,,,,0.34491172459972563,-0.4312050929775604,0.01555880720998925,0.2936687772763058,-0.029673640074282304
BG,20260717,125.0,120.84,8.4,9.7,1.0,0.0,,,,0.34011370931596246,0.5002015615213642,0.0156890885382897,0.29522850244650556,-0.04097961798655625,10.7,12.1,0.0,40.0,,,,0.34011370931596246,-0.5098621551640089,0.016104804402122964,0.2944279319923755,-0.027868796188425193
BG,20261016,120.0,120.84,13.2,15.4,0.0,0.0,,,,0.3315905991283762,0.5888355387169348,0.01225025957175437,0.3732533152338693,-0.032629216594740384,10.1,12.3,0.0,0.0,,,,0.3315905991283762,-0.420854294164089,0.012686856969453984,0.373562273292384,-0.021183236538814043
BG,20261016,125.0,120.84,10.7,13.1,0.0,0.0,,,,0.3261702140144377,0.5268000616550644,0.01274695349593708,0.3832158308839695,-0.032368033282670794,12.7,14.9,0.0,0.0,,,,0.3261702140144377,-0.4856309203615559,0.013283808105074289,0.38141300784239185,-0.02054763610508914
TXT,20260320,97.5,96.91,2.1,2.75,7.0,0.0,0.23662126673354508,0.3034582206619258,0.2700397436977354,0.2652594928829252,0.4896757991742024,0.06200099110480868,0.09724674961427748,-0.06139774317239377,2.45,3.2,5.0,19.0,0.2271396694096273,0.3043530438410741,0.2657463566253507,0.2652594928829252,-0.5141705582083785,0.06271333468280703,0.09713103725491656,-0.05164783273294793
TXT,20260320,95.0,96.91,3.3,3.8,29.0,,0.2191050921320283,0.2742027467983699,0.2466539194651991,0.26606451292007083,0.6416618285524697,0.057850630794787104,0.09095693487010514,-0.059362452978281244,1.4,1.9,1.0,,0.23679928745125658,0.29174756408107,0.2642734257661633,0.26606451292007083,-0.3606388912721543,0.05835385641003839,0.0910526532474587,-0.049627079023147225
TXT,20260417,97.5,96.91,3.1,3.7,4.0,0.0,0.21860742150509552,0.26014381024880867,0.2393756158769521,0.2364454018197999,0.5113104429742658,0.046709932403638126,0.14443960453205618,-0.03858150665464288,3.3,3.9,0.0,0.0,0.22002111818263637,0.2616859403941602,0.2408535292883983,0.2364454018197999,-0.497191148609847,0.048088322951253225,0.14400850938173404,-0.02910523046486535
TXT,20260417,95.0,96.91,4.4,5.1,0.0,,0.21595560761205881,0.26748242451996335,0.2417190160660111,0.2436297713275834,0.623956843982534,0.04331136079505073,0.13471994911660978,-0.03827302278185396,2.2,2.75,0.0,73.0,0.22538237325462612,0.26561852094319166,0.2455004470989089,0.2436297713275834,-0.38150444451273646,0.04427616822590151,0.13574412807438163,-0.02891743620610887
TXT,20260821,97.5,96.91,7.2,8.2,2.0,0.0,0.252307440817241,0.28986323400284253,0.27108533741004176,0.27332231393628204,0.5576581450998455,0.021526194779984967,0.2662086495256073,-0.02551408347255002,6.4,7.6,0.0,0.0,0.2509360246140872,0.2961151548514803,0.27352558973278374,0.27332231393628204,-0.4552058215028768,0.022477529835310348,0.2656057415937738,-0.015646751966706063
